hour,nl_node_1,nl_node_2,nl_node_3
4179,333,0.06278,0.0478
4180,333,0.05058,0.03851
4181,333,0,0
4182,333,0.04144,0.03155
4183,333,0.03265,0.02486
4184,333,0.03156,0.02403
4185,333,0.03156,0.02403
4186,333,0.03164,0.02409
4187,333,0.03172,0.02415
4188,333,0.03172,0.02415
4189,333,0.03928,0.0299
4190,333,0.05486,0.04177
4191,333,0.05486,0.04177
4192,333,0.06002,0.0457
4193,333,0.06565,0.04998
4194,333,0.06565,0.04998
4195,333,0.05665,0.04313
4196,333,0.04891,0.03724
4197,333,0.04891,0.03724
4198,333,0.04277,0.03256
4199,333,0.03788,0.02884
4200,333,0.03788,0.02884
4201,333,0.04187,0.03187
4202,333,0.04672,0.03557
4203,333,0.04672,0.03557
4204,333,0.06559,0.04994
4205,333,0.09093,0.06923
4206,333,0.09093,0.06923
4207,333,0.0667,0.05078
4208,333,0.04829,0.03676
4209,333,0.04829,0.03676
4210,333,0.05335,0.04062
4211,333,0.05901,0.04493
4212,333,0.05901,0.04493
4213,333,0.06742,0.05133
4214,333,0.07682,0.05848
4215,333,0.07682,0.05848
4216,333,0.06424,0.04891
4217,333,0.05352,0.04075
4218,333,0.05352,0.04075
4219,333,0.04891,0.03724
4220,333,0.04481,0.03412
4221,333,0.04481,0.03412
4222,333,0.04579,0.03486
4223,333,0.0468,0.03563
4224,333,0.0468,0.03563
4225,333,0.03938,0.02999
4226,333,0.03426,0.02608
4227,333,0.03426,0.02608
4228,333,0.03135,0.02387
4229,333,0.03173,0.02416
4230,333,0.03173,0.02416
4231,333,0.03189,0.02428
4232,333,0.03206,0.02441
4233,333,0.03206,0.02441
4234,333,0.03124,0.02379
4235,333,0.03115,0.02372
4236,333,0.03115,0.02372
4237,333,0.03116,0.02372
4238,333,0.03117,0.02373
4239,333,0.03117,0.02373
4240,333,0.03297,0.0251
4241,333,0.03715,0.02829
4242,333,0.03715,0.02829
4243,333,0.05434,0.04137
4244,333,0.08148,0.06204
4245,333,0.08148,0.06204
4246,333,0.10479,0.07978
4247,333,0.13172,0.10029
4248,333,0.13172,0.10029
4249,333,0.12295,0.09361
4250,333,0.1145,0.08718
4251,333,0.1145,0.08718
4252,333,0.11331,0.08627
4253,333,0.11213,0.08537
4254,333,0.11213,0.08537
4255,333,0.08349,0.06357
4256,333,0.06047,0.04604
4257,333,0.06047,0.04604
4258,333,0.04233,0.03223
4259,333,0.03259,0.02481
4260,333,0.03259,0.02481
4261,333,0.03151,0.02399
4262,333,0.03757,0.02861
4263,333,0.03757,0.02861
4264,333,0.03537,0.02693
4265,333,0.03364,0.02561
4266,333,0.03364,0.02561
4267,333,0.03149,0.02397
4268,333,0.03881,0.02955
4269,333,0.03881,0.02955
4270,333,0.06069,0.04621
4271,333,0.09499,0.07232
4272,333,0.09499,0.07232
4273,333,0.08118,0.06181
4274,333,0.06887,0.05244
4275,333,0.06887,0.05244
4276,333,0.0365,0.02779
4277,333,0.03404,0.02591
4278,333,0.03404,0.02591
4279,333,0.04837,0.03683
4280,333,0,0
4281,333,0.07556,0.05753
4282,333,0.07503,0.05712
4283,333,0,0
4284,333,0.0745,0.05672
4285,333,0.05193,0.03954
4286,333,0.03778,0.02876
4287,333,0.03778,0.02876
4288,333,0.0325,0.02475
4289,333,0.05388,0.04102
4290,333,0.05388,0.04102
4291,333,0.085,0.06472
4292,333,0.12716,0.09682
4293,333,0.12716,0.09682
4294,333,0.09933,0.07563
4295,333,0.07566,0.0576
4296,333,0.07566,0.0576
4297,333,0.04955,0.03773
4298,333,0.03443,0.02622
4299,333,0.03443,0.02622
4300,333,0.03329,0.02534
4301,333,0.03238,0.02465
4302,333,0.03238,0.02465
4303,333,0.03123,0.02378
4304,333,0.03465,0.02638
4305,333,0.03465,0.02638
4306,333,0.03135,0.02387
4307,333,0.03185,0.02425
4308,333,0.03185,0.02425
4309,333,0.04657,0.03545
4310,333,0.07823,0.05956
4311,333,0.07823,0.05956
4312,333,0.11061,0.08421
4313,333,0.14975,0.11401
4314,333,0.14975,0.11401
4315,333,0.14065,0.10709
4316,333,0.13185,0.10038
4317,333,0.13185,0.10038
4318,333,0.10603,0.08073
4319,333,0.0835,0.06358
4320,333,0.0835,0.06358
4321,333,0.08418,0.06409
4322,333,0.08485,0.0646
4323,333,0.08485,0.0646
4324,333,0.04564,0.03475
4325,333,0.03111,0.02369
4326,333,0.03111,0.02369
4327,333,0.03789,0.02885
4328,333,0,0
4329,333,0.06028,0.04589
4330,333,0.05741,0.04371
4331,333,0,0
4332,333,0.0547,0.04164
4333,333,0.05452,0.04151
4334,333,0,0
4335,333,0.05434,0.04137
4336,333,0.03569,0.02718
4337,333,0.0313,0.02383
4338,333,0.0313,0.02383
4339,333,0.03281,0.02498
4340,333,0.03576,0.02723
4341,333,0.03576,0.02723
4342,333,0.03992,0.0304
4343,333,0.04534,0.03452
4344,333,0.04534,0.03452
4345,333,0.03922,0.02986
4346,333,0.03476,0.02647
4347,333,0.03476,0.02647
4348,333,0.04086,0.03111
4349,333,0.04971,0.03785
4350,333,0.04971,0.03785
4351,333,0.04428,0.03372
4352,333,0.03975,0.03026
4353,333,0.03975,0.03026
4354,333,0.04384,0.03338
4355,333,0.04867,0.03705
4356,333,0.04867,0.03705
4357,333,0.06278,0.0478
4358,333,0.08057,0.06134
4359,333,0.08057,0.06134
4360,333,0.08774,0.0668
4361,333,0.09532,0.07258
4362,333,0.09532,0.07258
4363,333,0.04761,0.03625
4364,333,0.03112,0.02369
4365,333,0.03112,0.02369
4366,333,0.03772,0.02872
4367,333,0,0
4368,333,0.05694,0.04335
4369,333,0.03152,0.024
4370,333,0.04374,0.0333
4371,333,0.04374,0.0333
4372,333,0.09084,0.06917
4373,333,0.16603,0.12641
4374,333,0.16603,0.12641
4375,333,0.18781,0.143
4376,333,0.21073,0.16045
4377,333,0.21073,0.16045
4378,333,0.19091,0.14535
4379,333,0.17192,0.1309
4380,333,0.17192,0.1309
4381,333,0.15841,0.12061
4382,333,0.14543,0.11072
4383,333,0.14543,0.11072
4384,333,0.09847,0.07497
4385,333,0.06254,0.04761
4386,333,0.06254,0.04761
4387,333,0.03326,0.02532
4388,333,0,0
4389,333,0.03959,0.03015
4390,333,0.03198,0.02435
4391,333,0.03207,0.02442
4392,333,0.03207,0.02442
4393,333,0.03573,0.0272
4394,333,0.04198,0.03196
4395,333,0.04198,0.03196
4396,333,0.03117,0.02373
4397,333,0,0
4398,333,0.03956,0.03012
4399,333,0.03309,0.02519
4400,333,0.0311,0.02368
4401,333,0.0311,0.02368
4402,333,0.03733,0.02842
4403,333,0.05463,0.04159
4404,333,0.05463,0.04159
4405,333,0.06591,0.05018
4406,333,0.07914,0.06025
4407,333,0.07914,0.06025
4408,333,0.15643,0.1191
4409,333,0.25927,0.1974
4410,333,0.25927,0.1974
4411,333,0.21014,0.15999
4412,333,0.16522,0.12579
4413,333,0.16522,0.12579
4414,333,0.14534,0.11066
4415,333,0.12673,0.09649
4416,333,0.12673,0.09649
4417,333,0.116,0.08832
4418,333,0.10579,0.08055
4419,333,0.10579,0.08055
4420,333,0.06074,0.04624
4421,333,0.0354,0.02695
4422,333,0.0354,0.02695
4423,333,0.03303,0.02515
4424,333,0,0
4425,333,0.05619,0.04278
4426,333,0.04982,0.03793
4427,333,0,0
4428,333,0.04442,0.03382
4429,333,0.03321,0.02529
4430,333,0.06985,0.05318
4431,333,0.06985,0.05318
4432,333,0.09362,0.07128
4433,333,0.12211,0.09297
4434,333,0.12211,0.09297
4435,333,0.13233,0.10075
4436,333,0.14299,0.10887
4437,333,0.14299,0.10887
4438,333,0.15678,0.11937
4439,333,0.17117,0.13033
4440,333,0.17117,0.13033
4441,333,0.17678,0.13459
4442,333,0.18246,0.13892
4443,333,0.18246,0.13892
4444,333,0.16395,0.12482
4445,333,0.14636,0.11143
4446,333,0.14636,0.11143
4447,333,0.11072,0.0843
4448,333,0.08075,0.06148
4449,333,0.08075,0.06148
4450,333,0.06918,0.05267
4451,333,0.05901,0.04493
4452,333,0.05901,0.04493
4453,333,0.07176,0.05464
4454,333,0.08662,0.06595
4455,333,0.08662,0.06595
4456,333,0.11313,0.08613
4457,333,0.14379,0.10948
4458,333,0.14379,0.10948
4459,333,0.15313,0.11658
4460,333,0.16274,0.12391
4461,333,0.16274,0.12391
4462,333,0.13298,0.10124
4463,333,0.10634,0.08097
4464,333,0.10634,0.08097
4465,333,0.09952,0.07577
4466,333,0.09297,0.07078
4467,333,0.09297,0.07078
4468,333,0.11847,0.0902
4469,333,0.14749,0.11229
4470,333,0.14749,0.11229
4471,333,0.15192,0.11567
4472,333,0.15642,0.11909
4473,333,0.15642,0.11909
4474,333,0.21381,0.16279
4475,333,0.27806,0.2117
4476,333,0.27806,0.2117
4477,333,0.28086,0.21383
4478,333,0.28367,0.21597
4479,333,0.28367,0.21597
4480,333,0.23847,0.18157
4481,333,0.19619,0.14937
4482,333,0.19619,0.14937
4483,333,0.13743,0.10463
4484,333,0.08943,0.06809
4485,333,0.08943,0.06809
4486,333,0.05707,0.04345
4487,333,0.03709,0.02824
4488,333,0.03709,0.02824
4489,333,0.0323,0.02459
4490,333,0.03118,0.02374
4491,333,0.03118,0.02374
4492,333,0.03998,0.03044
4493,333,0.06826,0.05197
4494,333,0.06826,0.05197
4495,333,0.07759,0.05907
4496,333,0.08783,0.06687
4497,333,0.08783,0.06687
4498,333,0.08986,0.06841
4499,333,0.09192,0.06998
4500,333,0.09192,0.06998
4501,333,0.09422,0.07174
4502,333,0.09657,0.07352
4503,333,0.09657,0.07352
4504,333,0.08818,0.06714
4505,333,0.0803,0.06113
4506,333,0.0803,0.06113
4507,333,0.05949,0.04529
4508,333,0.04403,0.03352
4509,333,0.04403,0.03352
4510,333,0.03627,0.02762
4511,333,0.03196,0.02433
4512,333,0.03196,0.02433
4513,333,0.04665,0.03552
4514,333,0.07773,0.05918
4515,333,0.07773,0.05918
4516,333,0.09239,0.07034
4517,333,0.10873,0.08278
4518,333,0.10873,0.08278
4519,333,0.09382,0.07143
4520,333,0.08031,0.06114
4521,333,0.08031,0.06114
4522,333,0.07414,0.05645
4523,333,0.06835,0.05204
4524,333,0.06835,0.05204
4525,333,0.06509,0.04956
4526,333,0.06196,0.04718
4527,333,0.06196,0.04718
4528,333,0.06808,0.05183
4529,333,0.07469,0.05687
4530,333,0.07469,0.05687
4531,333,0.07245,0.05516
4532,333,0.07027,0.0535
4533,333,0.07027,0.0535
4534,333,0.06229,0.04743
4535,333,0.05515,0.04199
4536,333,0.05515,0.04199
4537,333,0.04538,0.03455
4538,333,0.03804,0.02896
4539,333,0.03804,0.02896
4540,333,0.04435,0.03377
4541,333,0.05254,0.04
4542,333,0.05254,0.04
4543,333,0.05213,0.03969
4544,333,0.05172,0.03938
4545,333,0.05172,0.03938
4546,333,0.04889,0.03722
4547,333,0.04625,0.03521
4548,333,0.04625,0.03521
4549,333,0.05674,0.0432
4550,333,0.06971,0.05308
4551,333,0.06971,0.05308
4552,333,0.07816,0.05951
4553,333,0.08734,0.0665
4554,333,0.08734,0.0665
4555,333,0.08384,0.06383
4556,333,0.08044,0.06125
4557,333,0.08044,0.06125
4558,333,0.09169,0.06981
4559,333,0.10391,0.07911
4560,333,0.10391,0.07911
4561,333,0.07516,0.05723
4562,333,0.05301,0.04036
4563,333,0.05301,0.04036
4564,333,0.03302,0.02514
4565,333,0.03535,0.02691
4566,333,0.03535,0.02691
4567,333,0.03682,0.02804
4568,333,0.03853,0.02933
4569,333,0.03853,0.02933
4570,333,0.03445,0.02623
4571,333,0.03199,0.02436
4572,333,0.03199,0.02436
4573,333,0.03132,0.02385
4574,333,0.0311,0.02368
4575,333,0.0311,0.02368
4576,333,0.03428,0.0261
4577,333,0,0
4578,333,0.04407,0.03355
4579,333,0.04251,0.03237
4580,333,0,0
4581,333,0.04106,0.03126
4582,333,0.03113,0.0237
4583,333,0.03849,0.02931
4584,333,0.03849,0.02931
4585,333,0.0321,0.02444
4586,333,0.03167,0.02411
4587,333,0.03167,0.02411
4588,333,0.03618,0.02754
4589,333,0.05751,0.04378
4590,333,0.05751,0.04378
4591,333,0.05292,0.04029
4592,333,0.04874,0.03711
4593,333,0.04874,0.03711
4594,333,0.0507,0.0386
4595,333,0.05275,0.04016
4596,333,0.05275,0.04016
4597,333,0.05178,0.03943
4598,333,0.05084,0.0387
4599,333,0.05084,0.0387
4600,333,0.05781,0.04402
4601,333,0.06574,0.05006
4602,333,0.06574,0.05006
4603,333,0.05074,0.03863
4604,333,0.03977,0.03028
4605,333,0.03977,0.03028
4606,333,0.04694,0.03574
4607,333,0.0561,0.04272
4608,333,0.0561,0.04272
4609,333,0.06093,0.04639
4610,333,0.06613,0.05035
4611,333,0.06613,0.05035
4612,333,0.07304,0.05561
4613,333,0.08049,0.06128
4614,333,0.08049,0.06128
4615,333,0.0705,0.05368
4616,333,0.06154,0.04685
4617,333,0.06154,0.04685
4618,333,0.06665,0.05074
4619,333,0.07212,0.05491
4620,333,0.07212,0.05491
4621,333,0.12336,0.09392
4622,333,0.19032,0.1449
4623,333,0.19032,0.1449
4624,333,0.25745,0.19601
4625,333,0.33116,0.25213
4626,333,0.33116,0.25213
4627,333,0.31368,0.23883
4628,333,0.29646,0.22572
4629,333,0.29646,0.22572
4630,333,0.29253,0.22272
4631,333,0.28861,0.21974
4632,333,0.28861,0.21974
4633,333,0.27503,0.2094
4634,333,0.26165,0.19921
4635,333,0.26165,0.19921
4636,333,0.24804,0.18885
4637,333,0.23469,0.17868
4638,333,0.23469,0.17868
4639,333,0.19197,0.14616
4640,333,0.15294,0.11644
4641,333,0.15294,0.11644
4642,333,0.12253,0.09329
4643,333,0.09578,0.07292
4644,333,0.09578,0.07292
4645,333,0.06762,0.05149
4646,333,0.04692,0.03572
4647,333,0.04692,0.03572
4648,333,0.03241,0.02467
4649,333,0.03434,0.02615
4650,333,0.03434,0.02615
4651,333,0.03741,0.02849
4652,333,0,0
4653,333,0.04153,0.03162
4654,333,0.03165,0.02409
4655,333,0.03391,0.02582
4656,333,0.03391,0.02582
4657,333,0.04507,0.03431
4658,333,0.06402,0.04875
4659,333,0.06402,0.04875
4660,333,0.06261,0.04767
4661,333,0.06122,0.04661
4662,333,0.06122,0.04661
4663,333,0.05554,0.04228
4664,333,0.05041,0.03838
4665,333,0.05041,0.03838
4666,333,0.06008,0.04574
4667,333,0.07152,0.05446
4668,333,0.07152,0.05446
4669,333,0.07867,0.0599
4670,333,0.08633,0.06573
4671,333,0.08633,0.06573
4672,333,0.08835,0.06727
4673,333,0.09041,0.06883
4674,333,0.09041,0.06883
4675,333,0.13053,0.09938
4676,333,0.17857,0.13596
4677,333,0.17857,0.13596
4678,333,0.37359,0.28444
4679,333,0.59126,0.45016
4680,333,0.59126,0.45016
4681,333,0.49023,0.37324
4682,333,0.38865,0.2959
4683,333,0.38865,0.2959
4684,333,0.44602,0.33958
4685,333,0.50388,0.38363
4686,333,0.50388,0.38363
4687,333,0.56824,0.43264
4688,333,0.63091,0.48035
4689,333,0.63091,0.48035
4690,333,0.661,0.50326
4691,333,0.69022,0.52551
4692,333,0.69022,0.52551
4693,333,0.69878,0.53202
4694,333,0.70724,0.53846
4695,333,0.70724,0.53846
4696,333,0.668,0.50859
4697,333,0.6271,0.47745
4698,333,0.6271,0.47745
4699,333,0.50127,0.38165
4700,333,0.37375,0.28456
4701,333,0.37375,0.28456
4702,333,0.27722,0.21107
4703,333,0.19036,0.14493
4704,333,0.19036,0.14493
4705,333,0.19614,0.14933
4706,333,0.20198,0.15378
4707,333,0.20198,0.15378
4708,333,0.29203,0.22234
4709,333,0.39128,0.29791
4710,333,0.39128,0.29791
4711,333,0.42634,0.3246
4712,333,0.46169,0.35152
4713,333,0.46169,0.35152
4714,333,0.49777,0.37899
4715,333,0.53374,0.40637
4716,333,0.53374,0.40637
4717,333,0.54621,0.41586
4718,333,0.55863,0.42532
4719,333,0.55863,0.42532
4720,333,0.50403,0.38375
4721,333,0.44908,0.34192
4722,333,0.44908,0.34192
4723,333,0.29012,0.22089
4724,333,0.15438,0.11754
4725,333,0.15438,0.11754
4726,333,0.11088,0.08442
4727,333,0.07557,0.05753
4728,333,0.07557,0.05753
4729,333,0.07889,0.06007
4730,333,0.08233,0.06268
4731,333,0.08233,0.06268
4732,333,0.11286,0.08593
4733,333,0.14908,0.1135
4734,333,0.14908,0.1135
4735,333,0.146,0.11116
4736,333,0.14296,0.10884
4737,333,0.14296,0.10884
4738,333,0.19618,0.14937
4739,333,0.25628,0.19512
4740,333,0.25628,0.19512
4741,333,0.29283,0.22295
4742,333,0.33077,0.25184
4743,333,0.33077,0.25184
4744,333,0.35318,0.26889
4745,333,0.37589,0.28619
4746,333,0.37589,0.28619
4747,333,0.33387,0.2542
4748,333,0.2931,0.22315
4749,333,0.2931,0.22315
4750,333,0.20478,0.15591
4751,333,0.12987,0.09888
4752,333,0.12987,0.09888
4753,333,0.12188,0.09279
4754,333,0.11417,0.08692
4755,333,0.11417,0.08692
4756,333,0.11343,0.08637
4757,333,0.11271,0.08581
4758,333,0.11271,0.08581
4759,333,0.09092,0.06922
4760,333,0.07211,0.0549
4761,333,0.07211,0.0549
4762,333,0.0803,0.06114
4763,333,0.08914,0.06787
4764,333,0.08914,0.06787
4765,333,0.10162,0.07737
4766,333,0.11511,0.08764
4767,333,0.11511,0.08764
4768,333,0.08199,0.06242
4769,333,0.05638,0.04293
4770,333,0.05638,0.04293
4771,333,0.04232,0.03222
4772,333,0.03375,0.0257
4773,333,0.03375,0.0257
4774,333,0.0311,0.02368
4775,333,0.03399,0.02588
4776,333,0.03399,0.02588
4777,333,0.03819,0.02908
4778,333,0,0
4779,333,0.04431,0.03374
4780,333,0.03122,0.02377
4781,333,0.04815,0.03666
4782,333,0.04815,0.03666
4783,333,0.05504,0.0419
4784,333,0.06299,0.04796
4785,333,0.06299,0.04796
4786,333,0.04965,0.0378
4787,333,0.03973,0.03025
4788,333,0.03973,0.03025
4789,333,0.03356,0.02555
4790,333,0.03113,0.0237
4791,333,0.03113,0.0237
4792,333,0.03753,0.02858
4793,333,0,0
4794,333,0.05954,0.04533
4795,333,0.07076,0.05387
4796,333,0,0
4797,333,0.08397,0.06393
4798,333,0.04887,0.03721
4799,333,0.03269,0.02489
4800,333,0.03269,0.02489
4801,333,0.03235,0.02463
4802,333,0.04285,0.03262
4803,333,0.04285,0.03262
4804,333,0.06022,0.04585
4805,333,0.08447,0.06431
4806,333,0.08447,0.06431
4807,333,0.08768,0.06676
4808,333,0.09097,0.06926
4809,333,0.09097,0.06926
4810,333,0.06848,0.05214
4811,333,0.05086,0.03873
4812,333,0.05086,0.03873
4813,333,0.03847,0.02929
4814,333,0.03198,0.02435
4815,333,0.03198,0.02435
4816,333,0.03848,0.0293
4817,333,0.05089,0.03875
4818,333,0.05089,0.03875
4819,333,0.06463,0.04921
4820,333,0.08157,0.0621
4821,333,0.08157,0.0621
4822,333,0.15377,0.11707
4823,333,0.24837,0.1891
4824,333,0.24837,0.1891
4825,333,0.28912,0.22013
4826,333,0.33166,0.25252
4827,333,0.33166,0.25252
4828,333,0.30481,0.23207
4829,333,0.27859,0.21211
4830,333,0.27859,0.21211
4831,333,0.2414,0.1838
4832,333,0.20616,0.15696
4833,333,0.20616,0.15696
4834,333,0.14726,0.11212
4835,333,0.09823,0.07479
4836,333,0.09823,0.07479
4837,333,0.11053,0.08415
4838,333,0.12368,0.09416
4839,333,0.12368,0.09416
4840,333,0.1326,0.10096
4841,333,0.14185,0.108
4842,333,0.14185,0.108
4843,333,0.07352,0.05598
4844,333,0.036,0.02741
4845,333,0.036,0.02741
4846,333,0.03309,0.0252
4847,333,0.03146,0.02395
4848,333,0.03146,0.02395
4849,333,0.03172,0.02415
4850,333,0.03206,0.02441
4851,333,0.03206,0.02441
4852,333,0.09139,0.06958
4853,333,0.22207,0.16908
4854,333,0.22207,0.16908
4855,333,0.17811,0.1356
4856,333,0.1385,0.10545
4857,333,0.1385,0.10545
4858,333,0.12068,0.09188
4859,333,0.10421,0.07934
4860,333,0.10421,0.07934
4861,333,0.11659,0.08877
4862,333,0.12976,0.09879
4863,333,0.12976,0.09879
4864,333,0.07483,0.05697
4865,333,0.04069,0.03098
4866,333,0.04069,0.03098
4867,333,0.03287,0.02502
4868,333,0.03133,0.02385
4869,333,0.03133,0.02385
4870,333,0.0331,0.0252
4871,333,0.04175,0.03179
4872,333,0.04175,0.03179
4873,333,0.03672,0.02796
4874,333,0.03325,0.02532
4875,333,0.03325,0.02532
4876,333,0.03181,0.02422
4877,333,0.03115,0.02371
4878,333,0.03115,0.02371
4879,333,0.03125,0.02379
4880,333,0.03209,0.02443
4881,333,0.03209,0.02443
4882,333,0.03114,0.02371
4883,333,0.03301,0.02514
4884,333,0.03301,0.02514
4885,333,0.0387,0.02947
4886,333,0.04795,0.03651
4887,333,0.04795,0.03651
4888,333,0.05856,0.04458
4889,333,0.07148,0.05442
4890,333,0.07148,0.05442
4891,333,0.08997,0.0685
4892,333,0.1114,0.08482
4893,333,0.1114,0.08482
4894,333,0.12411,0.09449
4895,333,0.13756,0.10474
4896,333,0.13756,0.10474
4897,333,0.13235,0.10076
4898,333,0.12724,0.09687
4899,333,0.12724,0.09687
4900,333,0.14743,0.11225
4901,333,0.1691,0.12874
4902,333,0.1691,0.12874
4903,333,0.16977,0.12926
4904,333,0.17045,0.12977
4905,333,0.17045,0.12977
4906,333,0.16605,0.12643
4907,333,0.16171,0.12312
4908,333,0.16171,0.12312
4909,333,0.18817,0.14327
4910,333,0.21633,0.16471
4911,333,0.21633,0.16471
4912,333,0.23109,0.17594
4913,333,0.24621,0.18745
4914,333,0.24621,0.18745
4915,333,0.1916,0.14588
4916,333,0.14292,0.10882
4917,333,0.14292,0.10882
4918,333,0.10276,0.07823
4919,333,0.07042,0.05362
4920,333,0.07042,0.05362
4921,333,0.05403,0.04114
4922,333,0.04181,0.03183
4923,333,0.04181,0.03183
4924,333,0.03174,0.02417
4925,333,0.03416,0.02601
4926,333,0.03416,0.02601
4927,333,0.03139,0.0239
4928,333,0.03153,0.02401
4929,333,0.03153,0.02401
4930,333,0.03408,0.02595
4931,333,0.03884,0.02957
4932,333,0.03884,0.02957
4933,333,0.05432,0.04135
4934,333,0.07724,0.05881
4935,333,0.07724,0.05881
4936,333,0.05947,0.04528
4937,333,0.04573,0.03482
4938,333,0.04573,0.03482
4939,333,0.03429,0.02611
4940,333,0.0312,0.02375
4941,333,0.0312,0.02375
4942,333,0.0311,0.02368
4943,333,0.03113,0.0237
4944,333,0.03113,0.0237
4945,333,0.03302,0.02514
4946,333,0.03774,0.02874
4947,333,0.03774,0.02874
4948,333,0.05592,0.04257
4949,333,0.08438,0.06424
4950,333,0.08438,0.06424
4951,333,0.07865,0.05988
4952,333,0.07321,0.05574
4953,333,0.07321,0.05574
4954,333,0.06187,0.0471
4955,333,0.05217,0.03972
4956,333,0.05217,0.03972
4957,333,0.06217,0.04734
4958,333,0.07391,0.05627
4959,333,0.07391,0.05627
4960,333,0.12569,0.0957
4961,333,0.19296,0.14691
4962,333,0.19296,0.14691
4963,333,0.19311,0.14703
4964,333,0.19326,0.14714
4965,333,0.19326,0.14714
4966,333,0.15845,0.12064
4967,333,0.12693,0.09664
4968,333,0.12693,0.09664
4969,333,0.09324,0.07099
4970,333,0.06601,0.05026
4971,333,0.06601,0.05026
4972,333,0.0559,0.04256
4973,333,0.0474,0.03609
4974,333,0.0474,0.03609
4975,333,0.03217,0.02449
4976,333,0.0355,0.02703
4977,333,0.0355,0.02703
4978,333,0.03433,0.02614
4979,333,0.03334,0.02538
4980,333,0.03334,0.02538
4981,333,0.03296,0.0251
4982,333,0.04808,0.0366
4983,333,0.04808,0.0366
4984,333,0.05463,0.0416
4985,333,0.06217,0.04733
4986,333,0.06217,0.04733
4987,333,0.04513,0.03436
4988,333,0.03458,0.02633
4989,333,0.03458,0.02633
4990,333,0.03349,0.0255
4991,333,0.0326,0.02482
4992,333,0.0326,0.02482
4993,333,0.04255,0.0324
4994,333,0.0611,0.04652
4995,333,0.0611,0.04652
4996,333,0.08216,0.06256
4997,333,0.10798,0.08222
4998,333,0.10798,0.08222
4999,333,0.12271,0.09343
5000,333,0.13847,0.10542
5001,333,0.13847,0.10542
5002,333,0.13642,0.10387
5003,333,0.13439,0.10232
5004,333,0.13439,0.10232
5005,333,0.17402,0.13249
5006,333,0.21818,0.16612
5007,333,0.21818,0.16612
5008,333,0.20379,0.15516
5009,333,0.1898,0.14451
5010,333,0.1898,0.14451
5011,333,0.15387,0.11715
5012,333,0.12159,0.09258
5013,333,0.12159,0.09258
5014,333,0.09952,0.07577
5015,333,0.08013,0.06101
5016,333,0.08013,0.06101
5017,333,0.08188,0.06234
5018,333,0.08365,0.06369
5019,333,0.08365,0.06369
5020,333,0.0953,0.07256
5021,333,0.10793,0.08217
5022,333,0.10793,0.08217
5023,333,0.09897,0.07536
5024,333,0.09049,0.0689
5025,333,0.09049,0.0689
5026,333,0.0935,0.07119
5027,333,0.09656,0.07352
5028,333,0.09656,0.07352
5029,333,0.14794,0.11264
5030,333,0.2102,0.16004
5031,333,0.2102,0.16004
5032,333,0.25026,0.19054
5033,333,0.29269,0.22284
5034,333,0.29269,0.22284
5035,333,0.2674,0.20359
5036,333,0.24286,0.1849
5037,333,0.24286,0.1849
5038,333,0.2075,0.15798
5039,333,0.17441,0.13279
5040,333,0.17441,0.13279
5041,333,0.16353,0.12451
5042,333,0.15298,0.11647
5043,333,0.15298,0.11647
5044,333,0.15821,0.12046
5045,333,0.16353,0.12451
5046,333,0.16353,0.12451
5047,333,0.13205,0.10054
5048,333,0.10409,0.07925
5049,333,0.10409,0.07925
5050,333,0.10849,0.0826
5051,333,0.11299,0.08603
5052,333,0.11299,0.08603
5053,333,0.14017,0.10672
5054,333,0.17033,0.12968
5055,333,0.17033,0.12968
5056,333,0.15987,0.12172
5057,333,0.14973,0.114
5058,333,0.14973,0.114
5059,333,0.09154,0.06969
5060,333,0.05111,0.03892
5061,333,0.05111,0.03892
5062,333,0.05022,0.03823
5063,333,0.04934,0.03757
5064,333,0.04934,0.03757
5065,333,0.09162,0.06976
5066,333,0.15393,0.11719
5067,333,0.15393,0.11719
5068,333,0.20446,0.15567
5069,333,0.26069,0.19848
5070,333,0.26069,0.19848
5071,333,0.26422,0.20117
5072,333,0.26777,0.20387
5073,333,0.26777,0.20387
5074,333,0.2961,0.22544
5075,333,0.32524,0.24763
5076,333,0.32524,0.24763
5077,333,0.35573,0.27084
5078,333,0.38677,0.29447
5079,333,0.38677,0.29447
5080,333,0.32533,0.2477
5081,333,0.2667,0.20306
5082,333,0.2667,0.20306
5083,333,0.17952,0.13668
5084,333,0.10807,0.08228
5085,333,0.10807,0.08228
5086,333,0.1119,0.08519
5087,333,0.1158,0.08817
5088,333,0.1158,0.08817
5089,333,0.13191,0.10043
5090,333,0.14912,0.11353
5091,333,0.14912,0.11353
5092,333,0.10627,0.08091
5093,333,0.07186,0.05471
5094,333,0.07186,0.05471
5095,333,0.0572,0.04355
5096,333,0.04559,0.03471
5097,333,0.04559,0.03471
5098,333,0.04873,0.0371
5099,333,0.05215,0.03971
5100,333,0.05215,0.03971
5101,333,0.05969,0.04545
5102,333,0.06827,0.05198
5103,333,0.06827,0.05198
5104,333,0.06202,0.04722
5105,333,0.05629,0.04286
5106,333,0.05629,0.04286
5107,333,0.03844,0.02927
5108,333,0.0312,0.02376
5109,333,0.0312,0.02376
5110,333,0.03486,0.02654
5111,333,0,0
5112,333,0.0493,0.03754
5113,333,0.05422,0.04128
5114,333,0,0
5115,333,0.05976,0.0455
5116,333,0.03228,0.02458
5117,333,0.0399,0.03038
5118,333,0.0399,0.03038
